+------------------+------------+-----------+----------------------+-------------------------+---------------------+
| department_name  | shift_date | slot      | staff_type           | subtype                 | number_of_personnel |
| Neurology        | 2026-05-18 | morning   | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-18 | morning   | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-18 | morning   | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-18 | night     | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-18 | night     | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-18 | night     | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-18 | night     | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-18 | night     | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-19 | afternoon | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-19 | afternoon | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-19 | afternoon | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-19 | afternoon | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-19 | afternoon | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-19 | morning   | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-19 | morning   | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-19 | morning   | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-19 | morning   | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-19 | morning   | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-19 | morning   | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-19 | morning   | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-19 | night     | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-19 | night     | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-19 | night     | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-19 | night     | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-19 | night     | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-19 | night     | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-19 | night     | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-20 | afternoon | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-20 | afternoon | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-20 | afternoon | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-20 | afternoon | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-20 | afternoon | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-20 | afternoon | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-20 | afternoon | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-20 | morning   | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-20 | morning   | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-20 | morning   | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-20 | morning   | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-20 | morning   | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-20 | night     | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-20 | night     | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-20 | night     | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-20 | night     | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-20 | night     | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-21 | afternoon | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-21 | afternoon | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-21 | afternoon | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-21 | afternoon | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-21 | afternoon | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-21 | morning   | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-21 | morning   | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-21 | morning   | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-21 | morning   | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-21 | morning   | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-21 | morning   | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-21 | morning   | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-21 | night     | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-21 | night     | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-21 | night     | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-21 | night     | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-21 | night     | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-21 | night     | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-21 | night     | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-22 | afternoon | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-22 | afternoon | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-22 | afternoon | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-22 | afternoon | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-22 | afternoon | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-22 | afternoon | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-22 | afternoon | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-22 | morning   | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-22 | morning   | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-22 | morning   | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-22 | morning   | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-22 | morning   | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-22 | night     | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-22 | night     | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-22 | night     | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-22 | night     | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-22 | night     | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-23 | afternoon | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-23 | afternoon | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-23 | afternoon | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-23 | afternoon | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-23 | afternoon | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-23 | morning   | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-23 | morning   | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-23 | morning   | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-23 | morning   | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-23 | morning   | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-23 | morning   | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-23 | morning   | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-23 | night     | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-23 | night     | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-23 | night     | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-23 | night     | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-23 | night     | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-23 | night     | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-23 | night     | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-24 | afternoon | administrative staff | Inventory Manager       |                   1 |
| Neurology        | 2026-05-24 | afternoon | administrative staff | Procurement Officer     |                   1 |
| Neurology        | 2026-05-24 | afternoon | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-24 | afternoon | doctor               | Psychiatry              |                   1 |
| Neurology        | 2026-05-24 | afternoon | nurse                | head nurse              |                   1 |
| Neurology        | 2026-05-24 | afternoon | nurse                | nurse                   |                   3 |
| Neurology        | 2026-05-24 | afternoon | nurse                | nursing assistant       |                   2 |
| Neurology        | 2026-05-24 | morning   | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-24 | morning   | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-24 | morning   | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-24 | morning   | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-24 | morning   | nurse                | nursing assistant       |                   6 |
| Neurology        | 2026-05-24 | night     | administrative staff | Accountant              |                   1 |
| Neurology        | 2026-05-24 | night     | administrative staff | Administrative Director |                   1 |
| Neurology        | 2026-05-24 | night     | doctor               | Cardiology              |                   1 |
| Neurology        | 2026-05-24 | night     | doctor               | Neurology               |                   2 |
| Neurology        | 2026-05-24 | night     | nurse                | nursing assistant       |                   6 |
| Neurosurgery     | 2026-05-18 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-18 | afternoon | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-18 | afternoon | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-18 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-18 | afternoon | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-18 | afternoon | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-18 | afternoon | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-18 | afternoon | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-18 | morning   | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-18 | morning   | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-18 | morning   | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-18 | morning   | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-18 | morning   | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-18 | morning   | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-18 | night     | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-18 | night     | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-18 | night     | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-18 | night     | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-18 | night     | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-18 | night     | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-19 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-19 | afternoon | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-19 | afternoon | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-19 | afternoon | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-19 | afternoon | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-19 | afternoon | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-19 | morning   | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-19 | morning   | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-19 | morning   | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-19 | morning   | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-19 | morning   | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-19 | morning   | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-19 | morning   | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-19 | morning   | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-19 | night     | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-19 | night     | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-19 | night     | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-19 | night     | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-19 | night     | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-19 | night     | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-19 | night     | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-19 | night     | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-20 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-20 | afternoon | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-20 | afternoon | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-20 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-20 | afternoon | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-20 | afternoon | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-20 | afternoon | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-20 | afternoon | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-20 | morning   | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-20 | morning   | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-20 | morning   | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-20 | morning   | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-20 | morning   | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-20 | morning   | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-20 | night     | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-20 | night     | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-20 | night     | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-20 | night     | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-20 | night     | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-20 | night     | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-21 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-21 | afternoon | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-21 | afternoon | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-21 | afternoon | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-21 | afternoon | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-21 | afternoon | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-21 | morning   | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-21 | morning   | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-21 | morning   | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-21 | morning   | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-21 | morning   | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-21 | morning   | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-21 | morning   | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-21 | morning   | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-21 | night     | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-21 | night     | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-21 | night     | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-21 | night     | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-21 | night     | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-21 | night     | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-21 | night     | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-21 | night     | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-22 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-22 | afternoon | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-22 | afternoon | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-22 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-22 | afternoon | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-22 | afternoon | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-22 | afternoon | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-22 | afternoon | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-22 | morning   | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-22 | morning   | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-22 | morning   | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-22 | morning   | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-22 | morning   | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-22 | morning   | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-22 | night     | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-22 | night     | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-22 | night     | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-22 | night     | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-22 | night     | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-22 | night     | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-23 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-23 | afternoon | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-23 | afternoon | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-23 | afternoon | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-23 | afternoon | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-23 | afternoon | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-23 | morning   | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-23 | morning   | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-23 | morning   | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-23 | morning   | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-23 | morning   | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-23 | morning   | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-23 | morning   | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-23 | morning   | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-23 | night     | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-23 | night     | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-23 | night     | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-23 | night     | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-23 | night     | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-23 | night     | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-23 | night     | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-23 | night     | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-24 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-24 | afternoon | administrative staff | Department Secretary    |                   1 |
| Neurosurgery     | 2026-05-24 | afternoon | doctor               | Gastroenterology        |                   1 |
| Neurosurgery     | 2026-05-24 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Neurosurgery     | 2026-05-24 | afternoon | doctor               | Pediatrician            |                   1 |
| Neurosurgery     | 2026-05-24 | afternoon | nurse                | head nurse              |                   1 |
| Neurosurgery     | 2026-05-24 | afternoon | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-24 | afternoon | nurse                | nursing assistant       |                   2 |
| Neurosurgery     | 2026-05-24 | morning   | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-24 | morning   | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-24 | morning   | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-24 | morning   | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-24 | morning   | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-24 | morning   | nurse                | nurse                   |                   3 |
| Neurosurgery     | 2026-05-24 | night     | administrative staff | Admissions Officer      |                   1 |
| Neurosurgery     | 2026-05-24 | night     | administrative staff | HR Officer              |                   1 |
| Neurosurgery     | 2026-05-24 | night     | doctor               | Neurosurgeon            |                   2 |
| Neurosurgery     | 2026-05-24 | night     | doctor               | Oncology                |                   1 |
| Neurosurgery     | 2026-05-24 | night     | nurse                | head nurse              |                   3 |
| Neurosurgery     | 2026-05-24 | night     | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-18 | afternoon | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-18 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-18 | afternoon | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-18 | afternoon | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-18 | afternoon | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-18 | afternoon | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-18 | afternoon | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-18 | afternoon | nurse                | nursing assistant       |                   2 |
| Oncology         | 2026-05-18 | morning   | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-18 | morning   | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-18 | morning   | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-18 | morning   | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-18 | morning   | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-18 | night     | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-18 | night     | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-18 | night     | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-18 | night     | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-18 | night     | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-19 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-19 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-19 | afternoon | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-19 | afternoon | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-19 | afternoon | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-19 | morning   | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-19 | morning   | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-19 | morning   | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-19 | morning   | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-19 | morning   | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-19 | morning   | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-19 | morning   | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-19 | morning   | nurse                | nursing assistant       |                   2 |
| Oncology         | 2026-05-19 | night     | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-19 | night     | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-19 | night     | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-19 | night     | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-19 | night     | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-19 | night     | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-19 | night     | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-19 | night     | nurse                | nursing assistant       |                   2 |
| Oncology         | 2026-05-20 | afternoon | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-20 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-20 | afternoon | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-20 | afternoon | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-20 | afternoon | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-20 | afternoon | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-20 | afternoon | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-20 | afternoon | nurse                | nursing assistant       |                   2 |
| Oncology         | 2026-05-20 | morning   | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-20 | morning   | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-20 | morning   | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-20 | morning   | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-20 | morning   | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-20 | night     | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-20 | night     | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-20 | night     | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-20 | night     | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-20 | night     | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-21 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Oncology         | 2026-05-21 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-21 | afternoon | doctor               | Gastroenterology        |                   1 |
| Oncology         | 2026-05-21 | afternoon | doctor               | Oncology                |                   2 |
| Oncology         | 2026-05-21 | afternoon | nurse                | nursing assistant       |                   6 |
| Oncology         | 2026-05-21 | morning   | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-21 | morning   | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-21 | morning   | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-21 | morning   | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-21 | morning   | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-21 | morning   | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-21 | morning   | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-21 | morning   | nurse                | nursing assistant       |                   2 |
| Oncology         | 2026-05-21 | night     | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-21 | night     | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-21 | night     | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-21 | night     | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-21 | night     | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-21 | night     | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-21 | night     | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-21 | night     | nurse                | nursing assistant       |                   2 |
| Oncology         | 2026-05-22 | afternoon | administrative staff | Administrative Director |                   1 |
| Oncology         | 2026-05-22 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Oncology         | 2026-05-22 | afternoon | doctor               | Dermatology             |                   1 |
| Oncology         | 2026-05-22 | afternoon | doctor               | Oncology                |                   1 |
| Oncology         | 2026-05-22 | afternoon | doctor               | Pediatrician            |                   1 |
| Oncology         | 2026-05-22 | afternoon | nurse                | head nurse              |                   1 |
| Oncology         | 2026-05-22 | afternoon | nurse                | nurse                   |                   3 |
| Oncology         | 2026-05-22 | afternoon | nurse                | nursing assistant       |                   2 |
